customer_id,wilaya,subscription,tenure_months,monthly_spend_dzd,data_usage_gb,calls_count,complaints,recharge_frequency,usage_drop_pct,churn
C11618,Tizi Ouzou,Postpaid,25,3035.76,2.88,34,0,1,28.8,0
C11619,Algiers,Prepaid,7,2298.19,7.32,67,0,3,7.0,0
C11620,Algiers,Prepaid,9,1006.69,16.37,111,1,1,22.5,1
C11621,Blida,Prepaid,14,455.74,16.16,12,0,3,26.6,0
C11622,Ouargla,Prepaid,46,2050.55,26.76,46,1,3,40.1,0
C11623,Algiers,Prepaid,48,1078.46,13.42,63,1,2,-20.0,0
C11624,Setif,Prepaid,12,1948.71,3.19,33,1,5,30.2,0
C11625,Blida,Prepaid,2,1190.03,6.96,55,0,3,17.5,0
C11626,Blida,Prepaid,15,878.4,0.5,43,2,2,-20.0,1
C11627,Tlemcen,Prepaid,3,1172.98,9.66,73,0,4,-20.0,0
C11628,Constantine,Prepaid,16,766.55,6.55,2,1,1,60.0,1
C11629,Annaba,Postpaid,24,2669.94,57.46,17,0,1,5.2,0
C11630,Chlef,Prepaid,33,1246.5,5.54,18,0,4,-20.0,0
C11631,Tlemcen,Postpaid,38,2716.69,6.91,3,0,1,20.4,0
C11632,Bejaia,Prepaid,8,2471.36,7.79,28,0,5,21.6,0
C11633,Biskra,Prepaid,16,1013.29,27.76,57,0,4,11.1,0
C11634,Ouargla,Prepaid,12,1343.87,13.12,16,2,3,14.0,0
C11635,Constantine,Prepaid,22,1971.03,9.66,61,0,2,11.3,0
C11636,Constantine,Prepaid,12,1499.04,24.53,55,1,4,-20.0,0
C11637,Constantine,Prepaid,5,2131.71,27.43,45,0,4,16.2,0
C11638,Oran,Prepaid,3,523.01,22.26,52,0,3,17.9,0
C11639,Bejaia,Prepaid,39,2143.64,1.2,28,0,4,-20.0,0
C11640,Ghardaia,Prepaid,14,1789.51,2.66,62,2,4,74.5,1
C11641,Tlemcen,Prepaid,19,967.82,13.87,42,0,4,28.9,0
C11642,Bejaia,Prepaid,9,1479.84,1.51,27,0,5,49.8,1
C11643,Biskra,Prepaid,31,1259.2,6.13,83,0,4,28.6,0
C11644,Annaba,Prepaid,18,997.07,18.73,33,1,4,34.0,0
C11645,Batna,Prepaid,11,2085.48,4.59,46,0,1,-16.3,1
C11646,Tizi Ouzou,Prepaid,17,1616.52,7.49,125,0,3,23.5,0
C11647,Bejaia,Prepaid,20,953.77,13.69,24,1,4,44.5,0
C11648,Constantine,Postpaid,23,2398.82,8.17,46,1,1,39.7,0
C11649,Annaba,Prepaid,13,2154.77,1.31,68,1,4,14.6,0
C11650,Batna,Prepaid,2,1139.73,15.24,85,1,2,11.8,1
C11651,Biskra,Prepaid,27,1197.86,5.86,53,1,2,26.2,0
C11652,Setif,Prepaid,6,1579.34,6.82,41,1,6,9.6,0
C11653,Batna,Prepaid,42,661.88,31.51,66,0,4,40.0,0
C11654,Setif,Prepaid,10,501.43,19.08,32,0,5,62.4,1
C11655,Biskra,Postpaid,27,3207.28,7.52,14,0,1,60.1,0
C11656,Algiers,Postpaid,13,2404.79,21.6,84,0,1,-3.6,0
C11657,Tizi Ouzou,Prepaid,10,1065.78,17.18,67,0,8,38.2,1
C11658,Ouargla,Prepaid,52,845.08,13.78,58,0,2,40.8,0
C11659,Batna,Prepaid,16,1174.65,1.14,78,2,1,-10.1,0
C11660,Tizi Ouzou,Prepaid,22,1878.7,5.2,39,0,1,10.6,0
C11661,Setif,Prepaid,10,1153.78,9.51,71,0,4,48.1,1
C11662,Biskra,Prepaid,16,1721.05,4.21,44,0,1,-19.0,0
C11663,Chlef,Prepaid,6,1943.38,6.4,40,1,4,-20.0,0
C11664,Constantine,Prepaid,6,1714.1,50.22,13,0,3,14.6,0
C11665,Oran,Prepaid,7,2207.45,15.32,74,0,5,2.6,0
C11666,Batna,Postpaid,14,2417.05,2.22,39,1,1,32.2,0
C11667,Blida,Prepaid,22,1036.27,25.07,76,0,1,-2.3,0
C11668,Bejaia,Prepaid,12,933.72,3.62,49,2,6,-4.1,0
C11669,Setif,Prepaid,25,1146.23,4.7,59,0,4,48.6,0
C11670,Biskra,Postpaid,18,2344.65,24.33,32,0,1,-20.0,0
C11671,Tlemcen,Postpaid,28,2626.7,6.12,27,0,1,-8.4,0
C11672,Tiaret,Postpaid,9,3171.52,0.5,38,0,1,21.4,0
C11673,Setif,Prepaid,23,1220.12,25.19,13,1,2,37.0,0
C11674,Batna,Prepaid,23,1000.44,14.89,65,0,2,52.9,0
C11675,Ghardaia,Prepaid,19,661.52,4.58,29,1,1,-3.2,0
C11676,Setif,Postpaid,17,4208.95,4.71,56,0,1,28.3,0
C11677,Annaba,Prepaid,25,810.5,6.0,36,1,5,26.9,0
C11678,Tlemcen,Postpaid,11,1481.12,6.81,70,0,1,16.1,0
C11679,Ghardaia,Prepaid,5,975.72,7.7,44,0,5,24.5,0
C11680,Batna,Postpaid,15,2602.13,21.85,27,0,1,57.1,0
C11681,Oran,Prepaid,11,1805.3,4.9,60,0,1,-18.0,1
C11682,Annaba,Postpaid,28,2690.92,0.52,38,0,1,9.7,0
C11683,Tlemcen,Postpaid,40,3075.15,7.67,53,0,1,18.6,0
C11684,Bejaia,Prepaid,4,1186.74,13.7,102,0,3,6.9,0
C11685,Blida,Prepaid,22,2032.25,10.13,65,0,3,10.6,0
C11686,Bejaia,Prepaid,21,1941.26,2.54,36,0,4,-0.3,0
C11687,Setif,Prepaid,6,1733.75,27.48,48,1,4,41.6,1
C11688,Tiaret,Prepaid,18,820.6,1.92,2,0,5,6.5,0
C11689,Setif,Postpaid,6,2565.4,0.75,42,0,1,24.1,1
C11690,Algiers,Prepaid,10,844.44,5.36,46,0,5,34.6,0
C11691,Ghardaia,Prepaid,18,1056.97,0.5,58,0,3,1.3,0
C11692,Biskra,Prepaid,16,1029.21,2.87,77,0,4,-3.0,0
C11693,Tlemcen,Prepaid,4,2263.0,20.58,47,0,1,31.6,1
C11694,Setif,Prepaid,16,1767.78,3.23,86,0,1,1.4,0
C11695,Algiers,Prepaid,10,1489.12,20.97,40,1,3,-5.1,1
C11696,Bejaia,Prepaid,2,2094.93,1.5,28,0,5,50.8,1
C11697,Ghardaia,Prepaid,49,1771.36,17.43,24,0,1,15.8,0
C11698,Biskra,Postpaid,38,2931.47,24.33,47,0,1,-13.6,0
C11699,Ouargla,Prepaid,13,1800.48,10.73,73,1,3,0.5,0
C11700,Tiaret,Prepaid,15,400.0,16.37,47,0,3,21.2,0
C11701,Algiers,Prepaid,16,400.0,1.79,84,0,1,13.8,0
C11702,Tizi Ouzou,Prepaid,32,1398.13,0.5,82,5,2,23.1,1
C11703,Bejaia,Prepaid,21,1359.04,0.74,18,0,1,26.2,0
C11704,Tiaret,Prepaid,30,2151.35,17.84,36,1,1,-20.0,0
C11705,Batna,Prepaid,20,2251.86,6.62,32,0,6,54.2,0
C11706,Ghardaia,Prepaid,14,1485.35,0.57,26,0,3,1.4,0
C11707,Tizi Ouzou,Prepaid,19,513.99,11.04,36,0,4,-20.0,0
C11708,Tizi Ouzou,Prepaid,17,1472.03,33.14,10,2,2,52.6,0
C11709,Setif,Postpaid,3,2823.6,19.06,48,0,1,47.0,0
C11710,Ouargla,Prepaid,11,1882.79,3.7,59,1,4,15.2,1
C11711,Ouargla,Prepaid,2,1096.56,4.22,46,0,2,21.8,1
C11712,Annaba,Prepaid,18,1597.57,7.23,35,0,2,18.5,0
C11713,Bejaia,Prepaid,17,2249.91,25.89,51,0,4,-3.5,0
C11714,Ouargla,Prepaid,9,2049.17,2.19,55,0,2,-7.4,1
C11715,Blida,Postpaid,49,2345.82,16.35,33,0,1,53.0,0
C11716,Annaba,Prepaid,24,2050.33,38.03,63,0,4,37.3,0
C11717,Biskra,Prepaid,20,510.61,9.1,63,1,3,-8.9,0
C11718,Annaba,Prepaid,2,1299.11,5.05,53,1,6,17.5,1
C11719,Bejaia,Postpaid,7,3034.17,20.01,19,0,1,0.9,0
C11720,Setif,Prepaid,9,978.48,10.14,63,0,3,23.8,0
C11721,Biskra,Prepaid,3,2464.58,11.6,51,0,3,-2.3,0
C11722,Ouargla,Prepaid,14,989.57,13.86,48,1,1,55.2,0
C11723,Tiaret,Postpaid,31,2073.66,23.56,43,0,1,7.2,0
C11724,Ouargla,Prepaid,20,1712.61,7.96,55,2,5,-0.6,1
C11725,Biskra,Prepaid,15,660.94,39.91,25,0,3,34.4,0
C11726,Biskra,Prepaid,15,1992.49,14.07,41,0,6,-4.8,0
C11727,Ghardaia,Postpaid,10,2948.59,18.61,36,0,1,0.2,0
C11728,Constantine,Prepaid,36,1555.08,5.33,67,0,3,4.5,0
C11729,Biskra,Postpaid,26,2506.02,13.8,59,1,1,15.1,0
C11730,Oran,Prepaid,24,1252.78,4.2,56,1,4,1.8,0
C11731,Tizi Ouzou,Prepaid,38,812.09,24.29,37,0,3,-20.0,0
C11732,Biskra,Postpaid,44,2746.8,41.15,57,0,1,-10.2,0
C11733,Biskra,Prepaid,7,2037.03,10.4,59,1,2,4.2,0
C11734,Algiers,Prepaid,24,1183.88,0.5,30,0,4,-0.2,0
C11735,Setif,Prepaid,9,1521.03,85.0,56,0,3,28.0,0
C11736,Ouargla,Prepaid,12,2625.85,11.21,49,1,1,28.8,0
C11737,Batna,Prepaid,1,2138.96,14.17,18,0,6,-12.1,0
C11738,Algiers,Prepaid,10,1774.0,0.88,66,1,1,11.8,1
C11739,Bejaia,Prepaid,24,1350.05,15.37,25,0,5,29.6,0
C11740,Blida,Prepaid,16,1382.9,14.22,39,0,2,19.0,0
C11741,Tiaret,Prepaid,18,777.56,10.73,34,0,3,20.2,0
C11742,Constantine,Postpaid,6,1785.41,3.74,79,2,1,16.7,1
C11743,Oran,Prepaid,25,1382.61,14.61,28,1,3,28.7,0
C11744,Tizi Ouzou,Prepaid,6,2079.47,51.29,68,1,2,-11.2,0
C11745,Setif,Prepaid,27,1480.99,2.05,14,0,3,41.4,0
C11746,Blida,Prepaid,12,894.6,2.62,49,0,3,10.3,0
C11747,Tiaret,Postpaid,11,1941.16,2.46,41,0,1,15.1,0
C11748,Tlemcen,Prepaid,22,2066.98,2.96,55,1,3,28.0,0
C11749,Constantine,Postpaid,13,2585.57,16.84,30,0,1,28.6,0
C11750,Annaba,Prepaid,3,957.17,16.07,39,2,3,33.3,1
C11751,Constantine,Prepaid,15,960.42,18.88,62,0,3,36.5,0
C11752,Ouargla,Postpaid,3,3026.37,39.63,37,0,1,3.2,0
C11753,Chlef,Prepaid,6,724.46,10.02,61,1,2,10.4,1
C11754,Tizi Ouzou,Prepaid,20,1335.24,2.9,74,1,8,59.0,1
C11755,Blida,Prepaid,34,1878.27,13.05,37,2,2,35.1,1
C11756,Chlef,Postpaid,12,1929.96,23.02,27,0,1,-15.2,0
C11757,Chlef,Prepaid,4,1650.62,1.49,41,0,4,20.6,1
C11758,Tizi Ouzou,Postpaid,18,3509.41,3.7,59,0,1,-1.2,0
C11759,Setif,Prepaid,8,1547.28,48.58,48,1,6,38.2,1
C11760,Ghardaia,Prepaid,9,2042.7,0.5,49,0,5,-1.7,0
C11761,Constantine,Prepaid,57,1932.19,85.0,52,0,4,45.2,0
C11762,Setif,Prepaid,19,1628.08,7.31,5,0,2,31.4,0
C11763,Tizi Ouzou,Prepaid,2,1753.69,4.88,75,0,5,17.6,0
C11764,Ghardaia,Prepaid,8,1783.43,35.95,59,0,5,-2.1,0
C11765,Batna,Prepaid,57,1403.63,3.43,55,1,3,23.2,0
C11766,Ouargla,Prepaid,27,1432.02,4.82,52,0,2,17.9,0
C11767,Setif,Prepaid,26,1458.92,21.89,46,0,2,-20.0,0
C11768,Tiaret,Prepaid,10,400.0,35.41,46,0,5,41.1,0
C11769,Ghardaia,Prepaid,8,917.3,9.03,52,0,2,4.9,0
C11770,Blida,Postpaid,16,2394.88,29.76,36,1,1,22.5,0
C11771,Ouargla,Prepaid,36,1992.35,11.98,56,0,4,9.5,0
C11772,Oran,Prepaid,8,1495.05,46.88,56,0,2,85.0,1
C11773,Batna,Prepaid,3,1682.1,38.65,36,1,3,18.6,1
C11774,Oran,Prepaid,26,1840.51,4.25,41,0,5,30.3,0
C11775,Constantine,Postpaid,27,1845.78,0.86,39,0,1,24.4,0
C11776,Ouargla,Prepaid,69,1303.95,12.04,51,1,3,-3.5,0
C11777,Annaba,Prepaid,37,1465.88,0.56,77,1,5,11.3,0
C11778,Ghardaia,Prepaid,24,406.74,11.78,39,0,4,-20.0,0
C11779,Biskra,Postpaid,8,2135.93,7.73,79,0,1,54.5,0
C11780,Tiaret,Prepaid,15,1171.34,54.73,34,0,3,73.8,0
C11781,Biskra,Postpaid,18,2767.43,2.0,48,1,1,14.0,0
C11782,Tlemcen,Prepaid,5,2396.14,31.62,40,0,4,19.6,0
C11783,Ghardaia,Postpaid,37,3634.8,34.57,33,0,1,40.7,0
C11784,Ouargla,Prepaid,16,2365.32,2.91,51,0,4,18.8,0
C11785,Chlef,Prepaid,30,686.31,9.62,48,0,4,16.6,0
C11786,Blida,Prepaid,39,1388.83,0.5,38,0,2,-9.2,0
C11787,Oran,Prepaid,26,2216.82,11.31,65,0,4,7.5,0
C11788,Ouargla,Prepaid,14,1659.87,0.5,36,0,4,-11.1,0
C11789,Tlemcen,Prepaid,20,958.97,6.67,69,0,4,16.1,0
C11790,Algiers,Prepaid,10,1229.5,28.03,36,1,1,48.6,1
C11791,Setif,Prepaid,25,1964.3,11.02,26,1,1,2.1,1
C11792,Chlef,Postpaid,17,2589.69,48.9,6,0,1,69.9,0
C11793,Oran,Prepaid,26,1007.2,11.24,37,0,1,-20.0,0
C11794,Batna,Prepaid,21,1617.49,6.97,2,0,3,24.9,0
C11795,Blida,Prepaid,40,1262.62,10.29,48,0,3,23.9,0
C11796,Biskra,Postpaid,16,3955.9,10.84,33,1,1,56.9,0
C11797,Tiaret,Postpaid,11,2138.32,12.77,21,1,1,-20.0,0
C11798,Biskra,Prepaid,11,1050.79,0.5,75,0,1,64.2,1
C11799,Setif,Prepaid,35,1530.77,15.15,29,0,1,35.4,0
C11800,Bejaia,Postpaid,4,1497.12,9.39,74,0,1,7.3,0
C11801,Tlemcen,Postpaid,9,2308.47,10.55,14,2,1,37.1,1
C11802,Ghardaia,Prepaid,49,1573.76,36.54,53,0,6,15.3,0
C11803,Biskra,Prepaid,7,1243.78,1.44,29,1,6,13.4,1
C11804,Blida,Postpaid,36,2468.41,14.89,64,0,1,25.4,0
C11805,Oran,Prepaid,29,668.45,27.55,88,1,3,2.3,0
C11806,Biskra,Postpaid,5,3079.28,0.79,35,2,1,59.7,1
C11807,Annaba,Postpaid,14,2726.84,4.83,8,1,1,11.5,0
C11808,Batna,Prepaid,26,1725.92,1.6,60,0,4,31.2,0
C11809,Algiers,Prepaid,27,1960.06,13.17,51,0,3,36.0,0
C11810,Bejaia,Prepaid,25,1336.0,3.83,73,1,2,27.5,0
C11811,Tizi Ouzou,Prepaid,28,1310.54,3.95,40,0,3,-17.5,0
C11812,Chlef,Postpaid,28,1807.17,16.97,23,0,1,53.7,0
C11813,Blida,Prepaid,9,1815.93,6.57,79,0,4,12.2,1
C11814,Tizi Ouzou,Postpaid,12,2997.65,0.53,70,1,1,-20.0,0
C11815,Bejaia,Prepaid,43,1115.73,10.28,79,1,3,18.5,0
C11816,Annaba,Postpaid,29,2722.33,2.47,77,1,1,-20.0,0
C11817,Biskra,Prepaid,47,1246.61,31.01,43,1,3,-20.0,0
C11818,Oran,Postpaid,7,1900.8,6.66,63,1,2,-11.4,0
C11819,Biskra,Postpaid,21,3107.93,3.1,29,0,1,-20.0,0
C11820,Ghardaia,Postpaid,31,1289.41,3.91,28,1,1,67.6,0
C11821,Batna,Postpaid,21,3028.19,12.72,85,1,1,50.5,0
C11822,Tizi Ouzou,Prepaid,9,1418.55,14.82,38,1,2,-12.5,1
C11823,Tiaret,Postpaid,16,3058.43,1.19,2,1,1,15.4,0
C11824,Setif,Prepaid,5,1125.57,14.32,48,0,2,35.9,1
C11825,Biskra,Postpaid,13,3096.99,20.9,95,2,1,-3.4,0
C11826,Tlemcen,Prepaid,46,915.28,9.4,16,1,3,17.6,0
C11827,Oran,Prepaid,13,628.78,0.77,61,0,3,45.6,0
C11828,Constantine,Prepaid,13,776.58,7.95,52,0,1,27.4,0
C11829,Algiers,Prepaid,9,1002.25,6.86,15,0,3,36.8,0
C11830,Algiers,Prepaid,32,1689.04,10.36,4,0,1,10.0,0
C11831,Setif,Postpaid,21,3175.4,41.15,66,0,1,-6.7,0
C11832,Batna,Prepaid,37,1611.26,1.75,7,0,1,-12.2,0
C11833,Oran,Postpaid,20,2884.36,4.53,52,1,1,25.9,0
C11834,Oran,Postpaid,21,3600.25,1.59,29,2,1,8.7,0
C11835,Annaba,Prepaid,50,886.97,39.38,96,2,3,36.6,0
C11836,Tizi Ouzou,Prepaid,47,1377.41,24.28,55,1,4,24.0,0
C11837,Chlef,Postpaid,13,2914.81,17.37,58,0,1,5.2,0
C11838,Constantine,Prepaid,41,1891.74,0.5,48,0,2,18.5,0
C11839,Tlemcen,Prepaid,20,1790.67,7.99,23,0,2,29.7,0
C11840,Batna,Prepaid,52,1214.43,32.25,39,0,3,25.0,0
C11841,Blida,Prepaid,30,773.5,0.5,43,0,4,-12.8,0
C11842,Biskra,Postpaid,20,2752.49,1.58,24,1,1,10.5,0
C11843,Tiaret,Postpaid,22,2347.06,13.02,35,1,1,16.3,0
C11844,Tiaret,Postpaid,12,1776.97,48.37,34,1,1,1.0,0
C11845,Chlef,Prepaid,14,400.0,30.94,25,0,3,24.2,0
C11846,Tlemcen,Prepaid,19,1758.97,1.14,80,0,6,18.3,0
C11847,Bejaia,Postpaid,31,3003.65,0.5,51,0,2,28.2,0
C11848,Tiaret,Prepaid,42,2142.26,0.5,44,3,7,13.3,1
C11849,Tiaret,Prepaid,31,1617.13,3.76,59,2,3,-7.5,0
C11850,Constantine,Postpaid,5,1570.13,38.93,52,0,1,16.6,0
C11851,Tizi Ouzou,Prepaid,23,1360.18,14.62,81,1,3,24.1,0
C11852,Tlemcen,Prepaid,31,901.12,15.97,76,0,4,3.5,0
C11853,Biskra,Postpaid,39,1824.09,28.54,37,1,1,53.8,0
C11854,Oran,Prepaid,3,1244.84,13.57,72,0,4,31.5,0
C11855,Ghardaia,Prepaid,15,2030.36,3.54,34,1,5,7.2,0
C11856,Batna,Prepaid,14,1453.22,20.02,76,0,4,31.0,0
C11857,Bejaia,Prepaid,41,1743.14,0.5,53,1,4,44.0,0
C11858,Tlemcen,Postpaid,55,2161.82,19.03,5,0,1,29.7,0
C11859,Setif,Prepaid,7,2400.66,30.36,76,1,3,-20.0,0
C11860,Algiers,Postpaid,55,2942.26,16.8,20,0,1,78.5,0
C11861,Tiaret,Prepaid,18,1312.27,7.37,74,0,1,14.9,0
C11862,Blida,Postpaid,4,2563.99,13.18,65,0,1,25.3,0
C11863,Annaba,Postpaid,5,2858.85,0.5,64,0,1,26.9,0
C11864,Batna,Prepaid,5,1831.8,5.55,49,1,6,22.1,1
C11865,Batna,Postpaid,14,2958.47,5.28,56,0,1,68.2,0
C11866,Annaba,Prepaid,26,830.48,10.18,32,1,3,-2.8,0
C11867,Ghardaia,Prepaid,16,1577.2,3.4,57,2,4,20.0,1
C11868,Blida,Postpaid,23,1490.54,4.59,44,1,1,1.2,0
C11869,Oran,Prepaid,15,1858.76,20.14,20,3,3,10.9,1
C11870,Biskra,Postpaid,19,2341.47,6.39,2,0,1,-4.9,0
C11871,Blida,Prepaid,8,975.43,12.08,9,0,5,46.7,0
C11872,Chlef,Postpaid,9,2441.34,2.37,23,0,1,33.1,0
C11873,Tizi Ouzou,Prepaid,5,1503.41,1.46,66,1,4,-20.0,0
C11874,Biskra,Postpaid,10,1664.69,26.54,49,2,1,23.5,1
C11875,Blida,Postpaid,14,2610.34,8.4,81,0,1,9.3,0
C11876,Algiers,Postpaid,16,3204.19,5.58,69,0,1,-0.4,0
C11877,Tlemcen,Prepaid,28,730.89,21.46,52,1,4,37.5,0
C11878,Setif,Postpaid,14,2585.26,16.18,78,1,1,-20.0,0
C11879,Annaba,Prepaid,14,2102.34,8.76,28,1,3,15.6,0
C11880,Oran,Postpaid,23,2033.52,39.77,57,0,1,3.5,0
C11881,Ghardaia,Prepaid,11,2073.24,18.63,53,0,2,29.0,0
C11882,Ghardaia,Prepaid,35,1625.83,3.03,37,0,4,58.5,0
C11883,Batna,Prepaid,28,630.47,3.74,74,0,4,-5.3,0
C11884,Oran,Prepaid,5,869.26,11.99,54,1,5,65.5,1
C11885,Biskra,Prepaid,33,1862.58,18.06,35,2,3,42.6,0
C11886,Annaba,Postpaid,24,3459.29,20.92,70,0,1,-17.7,0
C11887,Biskra,Prepaid,28,851.51,36.38,30,1,3,1.8,0
C11888,Biskra,Postpaid,3,1961.43,12.91,29,2,1,34.7,1
C11889,Bejaia,Postpaid,14,2332.67,9.6,42,1,1,2.3,0
C11890,Algiers,Postpaid,18,2987.25,1.78,40,0,1,36.2,0
C11891,Algiers,Prepaid,4,2105.84,5.74,60,1,1,67.9,1
C11892,Ouargla,Prepaid,14,468.89,5.07,44,0,3,17.4,0
C11893,Blida,Postpaid,23,3357.35,25.98,2,0,1,54.4,0
C11894,Annaba,Postpaid,10,3150.37,24.02,67,1,1,18.3,0
C11895,Constantine,Prepaid,15,1091.25,0.5,30,0,4,-1.5,0
C11896,Ouargla,Postpaid,22,2963.86,4.62,50,0,1,4.0,0
C11897,Bejaia,Prepaid,15,1775.77,4.76,53,1,3,35.0,0
C11898,Annaba,Prepaid,24,834.46,3.5,34,0,2,34.6,0
C11899,Oran,Prepaid,9,955.02,19.41,44,1,2,35.4,1
C11900,Ghardaia,Prepaid,13,400.0,19.07,44,0,4,57.7,0
C11901,Ouargla,Prepaid,27,1271.56,10.22,41,0,2,43.8,0
C11902,Chlef,Prepaid,18,826.54,7.15,83,1,2,16.0,1
C11903,Annaba,Prepaid,24,2099.95,1.26,6,0,5,44.3,0
C11904,Bejaia,Prepaid,30,1359.04,17.06,37,0,3,64.9,0
C11905,Annaba,Prepaid,10,1630.48,21.95,58,1,4,7.8,0
C11906,Ghardaia,Postpaid,17,2080.18,20.58,77,0,1,2.5,0
C11907,Ghardaia,Prepaid,9,1271.36,25.62,53,0,4,8.1,0
C11908,Annaba,Postpaid,5,2733.09,4.23,43,0,1,39.6,0
C11909,Blida,Postpaid,4,2849.3,21.27,54,0,1,-20.0,0
C11910,Ouargla,Prepaid,17,1993.39,39.21,36,0,2,31.0,0
C11911,Constantine,Postpaid,18,2989.28,20.71,24,0,1,35.9,0
C11912,Ouargla,Postpaid,34,1847.3,12.74,85,0,1,6.0,0
C11913,Tizi Ouzou,Prepaid,33,1577.52,18.74,31,0,3,-7.5,0
C11914,Bejaia,Prepaid,10,794.76,14.22,52,0,2,10.9,0
C11915,Algiers,Prepaid,8,1763.08,2.21,45,0,6,-20.0,0
C11916,Setif,Prepaid,42,741.2,1.38,28,0,1,1.3,0
C11917,Ghardaia,Prepaid,18,1020.74,22.81,47,0,1,58.9,0
C11918,Constantine,Prepaid,25,1954.5,15.17,48,1,4,37.4,0
C11919,Constantine,Prepaid,15,1851.16,0.5,59,0,3,12.6,0
C11920,Chlef,Prepaid,11,1568.16,28.91,17,0,3,17.4,0
C11921,Setif,Postpaid,25,2111.05,5.65,53,1,1,19.4,0
C11922,Ouargla,Prepaid,26,1376.34,11.85,61,2,2,-6.4,0
C11923,Constantine,Prepaid,7,815.74,61.98,88,0,2,69.3,1
C11924,Oran,Prepaid,11,1546.08,11.35,76,0,5,-17.7,0
C11925,Biskra,Prepaid,9,1595.25,13.96,70,0,4,55.1,0
C11926,Ghardaia,Prepaid,23,1405.47,10.97,40,0,5,17.6,0
C11927,Algiers,Postpaid,26,3028.1,5.32,33,0,1,37.6,0
C11928,Constantine,Prepaid,11,1260.82,3.78,77,0,3,16.4,0
C11929,Algiers,Prepaid,8,1640.41,12.31,45,0,3,19.0,0
C11930,Blida,Postpaid,16,2803.72,18.19,67,2,1,-20.0,0
C11931,Ouargla,Prepaid,14,775.88,10.2,50,0,5,42.3,0
C11932,Ouargla,Prepaid,7,1597.66,26.94,62,1,5,-20.0,1
C11933,Annaba,Prepaid,40,1216.94,3.14,49,1,2,59.0,1
C11934,Bejaia,Prepaid,11,1306.04,10.22,72,0,3,3.5,0
C11935,Blida,Prepaid,36,873.1,22.84,31,0,4,-4.2,0
C11936,Algiers,Postpaid,13,1543.2,6.55,71,1,1,12.4,0
C11937,Constantine,Postpaid,17,2322.59,4.58,56,0,1,47.9,0
C11938,Setif,Prepaid,26,1677.32,3.4,47,1,3,12.5,0
C11939,Algiers,Postpaid,18,2771.53,0.64,68,0,1,-20.0,0
C11940,Constantine,Prepaid,72,1529.24,8.97,52,2,4,13.6,0
C11941,Tiaret,Prepaid,2,1012.32,1.62,45,0,3,24.5,1
C11942,Tlemcen,Prepaid,35,1314.94,3.29,38,1,1,2.3,0
C11943,Chlef,Prepaid,27,1297.61,6.93,49,1,3,27.8,0
C11944,Oran,Postpaid,27,2550.57,14.43,15,0,1,5.3,0
C11945,Tiaret,Prepaid,16,961.3,10.61,63,1,3,15.2,0
C11946,Oran,Prepaid,10,827.47,28.49,26,0,2,30.7,1
C11947,Batna,Prepaid,11,2245.23,1.64,79,0,5,-20.0,0
C11948,Batna,Postpaid,24,3037.27,15.94,35,2,1,31.1,1
C11949,Ouargla,Prepaid,2,1416.82,3.89,40,0,4,7.3,0
C11950,Blida,Postpaid,12,2294.47,8.97,60,0,1,7.1,0
C11951,Chlef,Prepaid,6,1098.52,21.99,2,0,1,32.4,1
C11952,Bejaia,Prepaid,21,2156.12,16.61,48,0,3,22.8,0
C11953,Oran,Postpaid,2,1508.51,3.53,32,1,1,14.0,1
C11954,Batna,Postpaid,4,3598.49,18.72,44,1,1,20.5,0
C11955,Chlef,Postpaid,19,2704.4,9.39,88,2,1,27.0,0
C11956,Annaba,Prepaid,13,1652.13,5.54,4,0,3,47.4,0
C11957,Bejaia,Postpaid,3,3433.37,19.92,38,1,1,48.0,0
C11958,Algiers,Prepaid,6,1975.54,2.84,48,0,3,38.4,1
C11959,Tiaret,Prepaid,8,1017.16,16.25,40,1,2,40.4,1
C11960,Ouargla,Prepaid,6,831.56,16.9,34,0,4,-20.0,0
C11961,Tizi Ouzou,Postpaid,28,2227.06,2.4,20,0,1,18.1,0
C11962,Ghardaia,Prepaid,9,1092.31,20.72,15,0,1,39.1,1
C11963,Biskra,Prepaid,3,848.35,5.2,36,0,3,-18.3,0
C11964,Chlef,Prepaid,17,753.52,16.18,37,2,2,45.1,1
C11965,Setif,Prepaid,34,1041.37,8.65,46,0,3,12.2,0
C11966,Batna,Postpaid,6,2813.21,5.44,24,2,1,-12.3,0
C11967,Biskra,Prepaid,20,1140.78,0.5,66,0,2,48.3,0
C11968,Algiers,Prepaid,31,1281.09,6.5,56,0,2,26.4,0
C11969,Algiers,Prepaid,46,1894.98,13.47,26,1,5,53.7,0
C11970,Batna,Prepaid,28,1980.18,7.89,20,0,2,42.1,0
C11971,Ghardaia,Prepaid,3,1315.31,2.06,91,0,2,81.8,1
C11972,Tlemcen,Prepaid,8,647.84,17.42,67,0,3,9.0,0
C11973,Tlemcen,Prepaid,8,1372.76,21.29,47,0,3,12.9,0
C11974,Biskra,Prepaid,9,1379.46,0.56,80,1,3,21.7,1
C11975,Oran,Prepaid,20,1981.13,13.19,59,0,8,-11.7,0
C11976,Batna,Prepaid,25,1382.84,3.57,50,0,4,8.8,0
C11977,Tiaret,Prepaid,20,1805.3,5.16,48,1,2,16.6,0
C11978,Tizi Ouzou,Prepaid,8,742.98,13.3,19,0,2,-11.6,0
